phase,request,target,targetWord,eventType,instrument,starttime,timestamp,duration,PID,condition,KL,grab,onebyone,count,group1,group2,group3,more,response,spontaneousCounting,right,logic,words,utterances,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,nonnumber,kidaction,actor,flag,flagged
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720897337487,1720897353839,16352,FL5,&,,,,7,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720897337487,1720897353989,16502,FL5,&,,,,7,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720897337487,1720897354166,16679,FL5,&,,,,7,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720897337487,1720897354370,16883,FL5,&,,,,7,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720897337487,1720897354651,17164,FL5,&,,,,7,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720897337487,1720897354960,17473,FL5,&,,,,7,7,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,trial,trialsubmit,1720897337487,1720897355795,18308,FL5,&,,,,7,7,,,,7,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720897355803,1720897391416,35613,FL5,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720897355803,1720897391568,35765,FL5,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720897355803,1720897391746,35943,FL5,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720897355803,1720897392369,36566,FL5,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720897355803,1720897392541,36738,FL5,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720897355803,1720897392713,36910,FL5,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,trial,trialsubmit,1720897355803,1720897393696,37893,FL5,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,accumulator,1720897393700,1720897410429,16729,FL5,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,accumulator,1720897393700,1720897410762,17062,FL5,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,trial,trialsubmit,1720897393700,1720897411296,17596,FL5,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897411299,1720897429297,17998,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897411299,1720897429509,18210,FL5,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897411299,1720897429697,18398,FL5,&,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897411299,1720897430148,18849,FL5,&,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897411299,1720897430323,19024,FL5,&,,,3,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897411299,1720897430514,19215,FL5,&,,,3,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720897411299,1720897431117,19818,FL5,&,,,3,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897431121,1720897435936,4815,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897431121,1720897436314,5193,FL5,&,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720897431121,1720897437732,6611,FL5,&,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897437738,1720897446999,9261,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897437738,1720897447408,9670,FL5,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897437738,1720897448264,10526,FL5,&,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897437738,1720897448949,11211,FL5,&,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897437738,1720897449108,11370,FL5,&,,,3,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897437738,1720897449365,11627,FL5,&,,,3,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720897437738,1720897449915,12177,FL5,&,,,3,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897449919,1720897454477,4558,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897449919,1720897454714,4795,FL5,&,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720897449919,1720897455235,5316,FL5,&,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897455239,1720897463182,7943,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897455239,1720897463328,8089,FL5,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897455239,1720897463482,8243,FL5,&,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897455239,1720897463899,8660,FL5,&,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897455239,1720897464058,8819,FL5,&,,,3,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897455239,1720897464382,9143,FL5,&,,,3,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720897455239,1720897465116,9877,FL5,&,,,3,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897465119,1720897469418,4299,FL5,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897465119,1720897469667,4548,FL5,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720897465119,1720897470202,5083,FL5,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720897470206,1720897491684,21478,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720897470206,1720897491893,21687,FL5,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720897470206,1720897492168,21962,FL5,&,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720897470206,1720897492343,22137,FL5,&,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720897470206,1720897492768,22562,FL5,&,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720897470206,1720897492977,22771,FL5,&,,,4,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720897470206,1720897493284,23078,FL5,&,,,4,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720897470206,1720897493646,23440,FL5,&,,,4,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,trial,trialsubmit,1720897470206,1720897494451,24245,FL5,&,,,4,,4,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897494454,1720897545717,51263,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897494454,1720897545857,51403,FL5,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897494454,1720897546014,51560,FL5,&,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897494454,1720897546457,52003,FL5,&,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897494454,1720897546629,52175,FL5,&,,,3,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897494454,1720897546844,52390,FL5,&,,,3,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720897494454,1720897547419,52965,FL5,&,,,3,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897547422,1720897551254,3832,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897547422,1720897551636,4214,FL5,&,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720897547422,1720897552286,4864,FL5,&,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897567333,15041,FL5,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897567548,15256,FL5,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897567743,15451,FL5,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897568029,15737,FL5,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897568523,16231,FL5,&,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897569388,17096,FL5,&,,4,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897569579,17287,FL5,&,,4,1,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897570494,18202,FL5,&,,4,1,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897570815,18523,FL5,&,,4,1,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720897552292,1720897571221,18929,FL5,&,,4,1,,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,trial,trialsubmit,1720897552292,1720897572140,19848,FL5,&,,4,1,,5,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897572144,1720897584620,12476,FL5,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897572144,1720897584764,12620,FL5,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897572144,1720897584923,12779,FL5,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897572144,1720897585336,13192,FL5,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897572144,1720897585521,13377,FL5,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720897572144,1720897585681,13537,FL5,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720897572144,1720897586242,14098,FL5,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897586246,1720897590589,4343,FL5,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1720897586246,1720897590887,4641,FL5,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720897586246,1720897591405,5159,FL5,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897603856,12448,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897604082,12674,FL5,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897604305,12897,FL5,&,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897604528,13120,FL5,&,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897604788,13380,FL5,&,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897605523,14115,FL5,&,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897605798,14390,FL5,&,,,5,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897606076,14668,FL5,&,,,5,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897606757,15349,FL5,&,,,5,,3,1,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720897591408,1720897607049,15641,FL5,&,,,5,,3,2,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,trial,trialsubmit,1720897591408,1720897608455,17047,FL5,&,,,5,,3,2,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897617422,8962,FL5,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897617665,9205,FL5,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897617942,9482,FL5,&,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897618575,10115,FL5,&,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897620144,11684,FL5,&,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897620756,12296,FL5,&,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897622372,13912,FL5,&,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897622566,14106,FL5,&,,,6,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897622805,14345,FL5,&,,,6,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897622998,14538,FL5,&,,,6,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897623259,14799,FL5,&,,,6,,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720897608460,1720897623567,15107,FL5,&,,,6,,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,trial,trialsubmit,1720897608460,1720897624089,15629,FL5,&,,,6,,6,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number gi banana look like?""""""",1,gi,auto,accumulator,1720897624093,1720897642057,17964,FL5,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number gi banana look like?""""""",1,gi,auto,accumulator,1720897624093,1720897642374,18281,FL5,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number gi banana look like?""""""",1,gi,trial,trialsubmit,1720897624093,1720897642957,18864,FL5,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number zo bananas look like?""""""",3,zo,auto,accumulator,1720897642961,1720897655788,12827,FL5,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number zo bananas look like?""""""",3,zo,auto,accumulator,1720897642961,1720897655947,12986,FL5,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number zo bananas look like?""""""",3,zo,auto,accumulator,1720897642961,1720897656125,13164,FL5,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number zo bananas look like?""""""",3,zo,auto,accumulator,1720897642961,1720897656490,13529,FL5,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number zo bananas look like?""""""",3,zo,auto,accumulator,1720897642961,1720897656657,13696,FL5,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number zo bananas look like?""""""",3,zo,auto,accumulator,1720897642961,1720897656817,13856,FL5,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
