phase,request,target,targetWord,eventType,instrument,starttime,timestamp,duration,PID,condition,KL,grab,onebyone,count,group1,group2,group3,more,response,spontaneousCounting,right,logic,words,utterances,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,nonnumber,kidaction,actor,flag,flagged
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896322372,9484,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896322489,9601,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896323947,11059,FL4,&,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896325398,12510,FL4,&,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896326864,13976,FL4,&,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896329315,16427,FL4,&,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896353734,40846,FL4,&,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896354699,41811,FL4,&,,2,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896354838,41950,FL4,&,,2,,5,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896355014,42126,FL4,&,,2,,5,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896355161,42273,FL4,&,,2,,5,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896355382,42494,FL4,&,,2,,5,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896355609,42721,FL4,&,,2,,5,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1720896312888,1720896355986,43098,FL4,&,,2,,5,7,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,trial,trialsubmit,1720896312888,1720896356666,43778,FL4,&,,2,,5,7,,,,7,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720896356672,1720896397119,40447,FL4,&,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720896356672,1720896397495,40823,FL4,&,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720896356672,1720896399126,42454,FL4,&,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720896356672,1720896399634,42962,FL4,&,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720896356672,1720896399780,43108,FL4,&,,,,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720896356672,1720896400021,43349,FL4,&,,,,3,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,trial,trialsubmit,1720896356672,1720896400818,44146,FL4,&,,,,3,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,accumulator,1720896400821,1720896419885,19064,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,accumulator,1720896400821,1720896420218,19397,FL4,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,trial,trialsubmit,1720896400821,1720896420735,19914,FL4,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896420739,1720896438160,17421,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896420739,1720896438300,17561,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896420739,1720896438452,17713,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896420739,1720896438920,18181,FL4,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896420739,1720896439062,18323,FL4,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896420739,1720896439235,18496,FL4,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720896420739,1720896439786,19047,FL4,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896439789,1720896445140,5351,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896439789,1720896445485,5696,FL4,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720896439789,1720896445919,6130,FL4,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896445921,1720896458270,12349,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896445921,1720896458415,12494,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896445921,1720896458919,12998,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896445921,1720896459252,13331,FL4,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896445921,1720896459387,13466,FL4,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896445921,1720896459624,13703,FL4,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720896445921,1720896460137,14216,FL4,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896460141,1720896465057,4916,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896460141,1720896465385,5244,FL4,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720896460141,1720896465836,5695,FL4,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896465839,1720896472474,6635,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896465839,1720896472616,6777,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896465839,1720896472772,6933,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896465839,1720896473370,7531,FL4,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896465839,1720896473548,7709,FL4,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896465839,1720896473720,7881,FL4,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720896465839,1720896474323,8484,FL4,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896474327,1720896479121,4794,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896474327,1720896479574,5247,FL4,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720896474327,1720896480228,5901,FL4,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896496841,16609,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896497017,16785,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896498741,18509,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896498847,18615,FL4,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896499313,19081,FL4,&,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896499461,19229,FL4,&,,4,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896500389,20157,FL4,&,,4,,,2,1,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896500548,20316,FL4,&,,4,,,2,2,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896501971,21739,FL4,&,,4,,1,2,2,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896502116,21884,FL4,&,,4,,2,2,2,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896502538,22306,FL4,&,,4,,2,2,2,1,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1720896480232,1720896502685,22453,FL4,&,,4,,2,2,2,2,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,trial,trialsubmit,1720896480232,1720896505958,25726,FL4,&,,4,,2,2,2,2,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896505961,1720896521556,15595,FL4,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896505961,1720896521885,15924,FL4,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,undo,1720896505961,1720896523372,17411,FL4,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,undo,1720896505961,1720896523481,17520,FL4,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896505961,1720896539924,33963,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896505961,1720896540064,34103,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896505961,1720896540201,34240,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896505961,1720896540622,34661,FL4,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896505961,1720896540761,34800,FL4,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896505961,1720896540934,34973,FL4,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720896505961,1720896541590,35629,FL4,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896541597,1720896546728,5131,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896541597,1720896547090,5493,FL4,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720896541597,1720896547574,5977,FL4,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720896547577,1720896566957,19380,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720896547577,1720896567135,19558,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720896547577,1720896567374,19797,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720896547577,1720896567787,20210,FL4,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720896547577,1720896568741,21164,FL4,&,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720896547577,1720896568923,21346,FL4,&,,4,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720896547577,1720896569157,21580,FL4,&,,4,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1720896547577,1720896569519,21942,FL4,&,,4,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,trial,trialsubmit,1720896547577,1720896571108,23531,FL4,&,,4,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896571111,1720896592925,21814,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896571111,1720896593070,21959,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896571111,1720896593275,22164,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896571111,1720896593644,22533,FL4,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896571111,1720896593828,22717,FL4,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720896571111,1720896594019,22908,FL4,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720896571111,1720896594859,23748,FL4,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896594863,1720896601076,6213,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1720896594863,1720896601345,6482,FL4,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720896594863,1720896601876,7013,FL4,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720896601880,1720896613378,11498,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720896601880,1720896613527,11647,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720896601880,1720896613692,11812,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720896601880,1720896613971,12091,FL4,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720896601880,1720896614346,12466,FL4,&,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720896601880,1720896614503,12623,FL4,&,,4,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720896601880,1720896614676,12796,FL4,&,,4,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1720896601880,1720896614933,13053,FL4,&,,4,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,trial,trialsubmit,1720896601880,1720896615460,13580,FL4,&,,4,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896634147,18683,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896634288,18824,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896634448,18984,FL4,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896634588,19124,FL4,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896634796,19332,FL4,&,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896635088,19624,FL4,&,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896635678,20214,FL4,&,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896635872,20408,FL4,&,,6,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896636093,20629,FL4,&,,6,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896636288,20824,FL4,&,,6,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896636545,21081,FL4,&,,6,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1720896615464,1720896636887,21423,FL4,&,,6,,,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,trial,trialsubmit,1720896615464,1720896646045,30581,FL4,&,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number gi banana look like?""""""",1,gi,auto,accumulator,1720896646047,1720896673497,27450,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number gi banana look like?""""""",1,gi,auto,accumulator,1720896646047,1720896673832,27785,FL4,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number gi banana look like?""""""",1,gi,trial,trialsubmit,1720896646047,1720896674263,28216,FL4,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number zo bananas look like?""""""",3,zo,auto,accumulator,1720896674266,1720896682546,8280,FL4,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"""Giraffe: """"Whats the number zo bananas look like?""""""",3,zo,auto,accumulator,1720896674266,1720896682675,8409,FL4,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
