phase,request,target,targetWord,eventType,instrument,starttime,timestamp,duration,PID,condition,KL,grab,onebyone,count,group1,group2,group3,more,response,spontaneousCounting,right,logic,words,utterances,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,nonnumber,kidaction,actor,flag,flagged
GiveN,Can you put five fish on the plate?,5,five,auto,accumulator,1720895141582,1720895210484,68902,FL3,&,,,12,,12,,,,11,,,5,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put five fish on the plate?,5,five,trial,trialsubmit,1720895141582,1720895216493,74911,FL3,&,,,12,,12,,,,12,,,5,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895216501,1720895240186,23685,FL3,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895216501,1720895243977,27476,FL3,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895216501,1720895252554,36053,FL3,&,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895216501,1720895254372,37871,FL3,&,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895216501,1720895254595,38094,FL3,&,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895216501,1720895254986,38485,FL3,&,,,2,,,,,,,,,4,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895216501,1720895257103,40602,FL3,&,,,2,,1,,,,,,,4,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895216501,1720895257215,40714,FL3,&,,,2,,2,,,,1,,,4,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,four,1720895216501,1720895259656,43155,FL3,&,,,2,,2,,,,2,,,4,,,,,,true,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,trial,trialsubmit,1720895216501,1720895261352,44851,FL3,&,,,2,,2,,,,2,,,4,,,,,,true,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895261359,1720895268758,7399,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895261359,1720895268929,7570,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895261359,1720895269120,7761,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895261359,1720895269637,8278,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895261359,1720895269796,8437,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895261359,1720895270120,8761,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,trial,trialsubmit,1720895261359,1720895271053,9694,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895271061,1720895281970,10909,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895271061,1720895282113,11052,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895271061,1720895282853,11792,FL3,&,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895271061,1720895282998,11937,FL3,&,,2,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,four,1720895271061,1720895288894,17833,FL3,&,,2,,,2,,,,2,,,,,,,,,true,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895271061,1720895289607,18546,FL3,&,,2,,,2,,,,2,,,1,,,,,,true,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,accumulator,1720895271061,1720895289731,18670,FL3,&,,2,,,2,,,,2,,,2,,,,,,true,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,auto,four,1720895271061,1720895290521,19460,FL3,&,,2,,,2,,,,2,,,2,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put four fish on the plate?,4,four,trial,trialsubmit,1720895271061,1720895291954,20893,FL3,&,,2,,,2,,,,2,,,2,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895291960,1720895306371,14411,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895291960,1720895306483,14523,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895291960,1720895307033,15073,FL3,&,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895291960,1720895307199,15239,FL3,&,,2,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895291960,1720895307921,15961,FL3,&,,2,,,2,,,,2,,,1,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895291960,1720895309188,17228,FL3,&,,2,,,2,,,,2,,,2,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,three,1720895291960,1720895309741,17781,FL3,&,,2,,,2,,,,2,,,2,,,,,true,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,trial,trialsubmit,1720895291960,1720895311091,19131,FL3,&,,2,,,2,,,,2,,,2,,,,,true,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895311098,1720895318525,7427,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895311098,1720895318650,7552,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895311098,1720895319072,7974,FL3,&,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895311098,1720895319184,8086,FL3,&,,2,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,trial,trialsubmit,1720895311098,1720895319790,8692,FL3,&,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895331908,12111,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895332065,12268,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895332237,12440,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895332384,12587,FL3,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895332827,13030,FL3,&,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895332998,13201,FL3,&,,4,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895333210,13413,FL3,&,,4,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895333482,13685,FL3,&,,4,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895335288,15491,FL3,&,,4,,,4,,,,4,,,1,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895335657,15860,FL3,&,,4,,,4,,,,4,,,2,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895336006,16209,FL3,&,,4,,,4,,,,4,,,3,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,accumulator,1720895319797,1720895336182,16385,FL3,&,,4,,,4,,,,4,,,4,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,four,1720895319797,1720895337309,17512,FL3,&,,4,,,4,,,,4,,,4,,,,,,true,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,three,1720895319797,1720895338272,18475,FL3,&,,4,,,4,,,,4,,,4,,,,,true,true,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,auto,four,1720895319797,1720895338598,18801,FL3,&,,4,,,4,,,,4,,,4,,,,,true,,,,,,,,,,,,,true,,,
GiveN,Can you put three fish on the plate?,3,three,trial,trialsubmit,1720895319797,1720895339406,19609,FL3,&,,4,,,4,,,,4,,,4,,,,,true,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895361044,21632,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895361334,21922,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895361562,22150,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895361950,22538,FL3,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,undo,1720895339412,1720895363027,23615,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895364408,24996,FL3,&,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895364580,25168,FL3,&,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895364754,25342,FL3,&,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895364933,25521,FL3,&,,3,,,,,,,,,,4,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,accumulator,1720895339412,1720895365240,25828,FL3,&,,3,,,,,,,,,,5,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,five,1720895339412,1720895366824,27412,FL3,&,,3,,,,,,,,,,5,,,,,,,true,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,trial,trialsubmit,1720895339412,1720895369043,29631,FL3,&,,3,,,,,,,,,,5,,,,,,,true,,,,,,,,,,,true,,,
GiveN,Can you put one fish on the plate?,1,one,auto,accumulator,1720895369049,1720895376225,7176,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put one fish on the plate?,1,one,auto,accumulator,1720895369049,1720895376609,7560,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put one fish on the plate?,1,one,trial,trialsubmit,1720895369049,1720895377442,8393,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put two fish on the plate?,2,two,auto,clicktrial,1720895377447,1720895381541,4094,FL3,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720895381544,1720895453344,71800,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720895381544,1720895453505,71961,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720895381544,1720895453727,72183,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720895381544,1720895454211,72667,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720895381544,1720895454370,72826,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1720895381544,1720895454698,73154,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,trial,trialsubmit,1720895381544,1720895455394,73850,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,accumulator,1720895455401,1720895480901,25500,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,accumulator,1720895455401,1720895481227,25826,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,trial,trialsubmit,1720895455401,1720895481815,26414,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895508480,26661,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895508591,26772,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895508731,26912,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895508824,27005,FL3,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895508958,27139,FL3,&,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895509070,27251,FL3,&,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895509214,27395,FL3,&,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895509329,27510,FL3,&,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895509455,27636,FL3,&,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895509600,27781,FL3,&,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895509788,27969,FL3,&,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895510246,28427,FL3,&,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895510579,28760,FL3,&,,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895510729,28910,FL3,&,,12,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895510857,29038,FL3,&,,12,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895511000,29181,FL3,&,,12,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895511125,29306,FL3,&,,12,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895511264,29445,FL3,&,,12,,,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895511407,29588,FL3,&,,12,,,7,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895511580,29761,FL3,&,,12,,,8,,,,7,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895511723,29904,FL3,&,,12,,,9,,,,8,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895512049,30230,FL3,&,,12,,,10,,,,9,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895512239,30420,FL3,&,,12,,,11,,,,10,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895481819,1720895512780,30961,FL3,&,,12,,,12,,,,11,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720895481819,1720895513397,31578,FL3,&,,12,,,12,,,,12,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720895513401,1720895522380,8979,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720895513401,1720895522491,9090,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720895513401,1720895522882,9481,FL3,&,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720895513401,1720895523013,9612,FL3,&,,2,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720895513401,1720895524780,11379,FL3,&,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895524784,1720895546449,21665,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895524784,1720895546746,21962,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1720895524784,1720895548081,23297,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720895548091,1720895555635,7544,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1720895548091,1720895555881,7790,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1720895548091,1720895556565,8474,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895586849,30281,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895587571,31003,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895597404,40836,FL3,&,,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895597543,40975,FL3,&,,3,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895597717,41149,FL3,&,,4,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895597910,41342,FL3,&,,5,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1720895556568,1720895598066,41498,FL3,&,,6,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
