PID,condition,kl,eventType,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,question,comments,flagged
FL6,&,,auto,accumulator,1721857568613,1721857576733,8120,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857577032,8419,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857577598,8985,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857577948,9335,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857578815,10202,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857579198,10585,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857580233,11620,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857580832,12219,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857581765,13152,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857582466,13853,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857584749,16136,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857568613,1721857585216,16603,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,trial,trialsubmit,1721857568613,1721857587700,19087,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857638186,50475,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857638769,51058,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857639216,51505,Train,Now its your turn to make... zo bananas?,3,zo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857639698,51987,Train,Now its your turn to make... zo bananas?,3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857640096,52385,Train,Now its your turn to make... zo bananas?,3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857640496,52785,Train,Now its your turn to make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857646868,59157,Train,Now its your turn to make... zo bananas?,3,zo,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857647234,59523,Train,Now its your turn to make... zo bananas?,3,zo,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857647584,59873,Train,Now its your turn to make... zo bananas?,3,zo,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857587711,1721857647884,60173,Train,Now its your turn to make... zo bananas?,3,zo,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,trial,trialsubmit,1721857587711,1721857648436,60725,Train,Now its your turn to make... zo bananas?,3,zo,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857648445,1721857703326,54881,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857648445,1721857703771,55326,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,trial,trialsubmit,1721857648445,1721857704322,55877,Train,Now its your turn to make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,word,bignumber,1721857704330,1721857722558,18228,Train,How fast can you make... zo bananas?,3,zo,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
FL6,&,,active,save_button,1721857704330,1721857723545,19215,Train,How fast can you make... zo bananas?,3,zo,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
FL6,&,,auto,accumulator,1721857704330,1721857735272,30942,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,true,,,
FL6,&,,auto,accumulator,1721857704330,1721857735538,31208,Train,How fast can you make... zo bananas?,3,zo,,,1,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
FL6,&,,trial,trialsubmit,1721857704330,1721857735989,31659,Train,How fast can you make... zo bananas?,3,zo,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
FL6,&,,auto,accumulator,1721857735998,1721857753972,17974,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857735998,1721857754257,18259,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,trial,trialsubmit,1721857735998,1721857754709,18711,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,word,one,1721857754715,1721857761810,7095,Train,How fast can you make... zo bananas?,3,zo,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,active,save_button,1721857754715,1721857762860,8145,Train,How fast can you make... zo bananas?,3,zo,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857754715,1721857790980,36265,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857754715,1721857791107,36392,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857754715,1721857791240,36525,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857754715,1721857791591,36876,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857754715,1721857791758,37043,Train,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857754715,1721857791909,37194,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,trial,trialsubmit,1721857754715,1721857792426,37711,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857792430,1721857799374,6944,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857792430,1721857799691,7261,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,trial,trialsubmit,1721857792430,1721857800190,7760,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857800193,1721857815676,15483,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857800193,1721857815831,15638,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857800193,1721857816026,15833,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857800193,1721857816559,16366,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857800193,1721857816724,16531,Train,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857800193,1721857816897,16704,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,trial,trialsubmit,1721857800193,1721857817543,17350,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL6,&,,word,one,1721857817550,1721857823880,6330,Train,How fast can you make... gi banana?,1,gi,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,active,save_button,1721857817550,1721857824793,7243,Train,How fast can you make... gi banana?,1,gi,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857817550,1721857835560,18010,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857817550,1721857835741,18191,Train,How fast can you make... gi banana?,1,gi,,,2,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857817550,1721857835944,18394,Train,How fast can you make... gi banana?,1,gi,,,3,,,,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857817550,1721857836310,18760,Train,How fast can you make... gi banana?,1,gi,,,3,,,1,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857817550,1721857836476,18926,Train,How fast can you make... gi banana?,1,gi,1,,3,,,2,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,auto,accumulator,1721857817550,1721857836658,19108,Train,How fast can you make... gi banana?,1,gi,2,,3,,,3,,,,,,,,true,,,,,,,,,,,,,,,,
FL6,&,,trial,trialsubmit,1721857817550,1721857838027,20477,Train,How fast can you make... gi banana?,1,gi,3,,3,,,3,,,,,,,,true,,,,,,,,,,,,,,,,
