PID,condition,kl,eventType,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,question,comments,flagged
FL2,&,,auto,accumulator,1721758199034,1721758254716,55682,GiveN,Can you put six fish on the plate?,6,six,6,,,,9,6,,,,,3,,,,,,,,,,,,,,,,,,Put nine, asked to see it 6, made it 6,
FL2,&,,auto,accumulator,1721758199034,1721758254829,55795,GiveN,Can you put six fish on the plate?,6,six,6,,,,9,6,,,,,4,,,,,,,,,,,,,,,,,,Put nine, asked to see it 6, made it 6,
FL2,&,,auto,accumulator,1721758199034,1721758254949,55915,GiveN,Can you put six fish on the plate?,6,six,6,,,,9,6,,,,,5,,,,,,,,,,,,,,,,,,Put nine, asked to see it 6, made it 6,
FL2,&,,auto,accumulator,1721758199034,1721758255349,56315,GiveN,Can you put six fish on the plate?,6,six,6,,,,9,6,,,,,6,,,,,,,,,,,,,,,,,,Put nine, asked to see it 6, made it 6,
FL2,&,,active,save_button,1721758199034,1721758256443,57409,GiveN,Can you put six fish on the plate?,6,six,6,,,,9,6,,,,,6,,,,,,,,,,,,,,,,,,Put nine, asked to see it 6, made it 6,
FL2,&,,trial,trialsubmit,1721758199034,1721758259887,60853,GiveN,Can you put six fish on the plate?,6,six,6,,,,9,6,,,,,6,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758268172,8276,GiveN,Can you put seven fish on the plate?,7,seven,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758268678,8782,GiveN,Can you put seven fish on the plate?,7,seven,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758269472,9576,GiveN,Can you put seven fish on the plate?,7,seven,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758270789,10893,GiveN,Can you put seven fish on the plate?,7,seven,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758275040,15144,GiveN,Can you put seven fish on the plate?,7,seven,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758277339,17443,GiveN,Can you put seven fish on the plate?,7,seven,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758278422,18526,GiveN,Can you put seven fish on the plate?,7,seven,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758278566,18670,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758278708,18812,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758278853,18957,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758279020,19124,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758279300,19404,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758280506,20610,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758281025,21129,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758295392,35496,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,1,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758295666,35770,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,2,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758295989,36093,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,3,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758296356,36460,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,4,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758297411,37515,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,5,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758298957,39061,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,6,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758259896,1721758299523,39627,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,7,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721758259896,1721758304987,45091,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,7,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758304999,1721758353626,48627,Train,Now its your turn to make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758304999,1721758353773,48774,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758304999,1721758353941,48942,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758304999,1721758354294,49295,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758304999,1721758354442,49443,Train,Now its your turn to make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758304999,1721758354602,49603,Train,Now its your turn to make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721758304999,1721758355043,50044,Train,Now its your turn to make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758355047,1721758370929,15882,Train,Now its your turn to make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721758355047,1721758371360,16313,Train,Now its your turn to make... gi banana?,1,gi,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721758355047,1721758371900,16853,Train,Now its your turn to make... gi banana?,1,gi,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,toggle,flagged,1721758371905,1721758391097,19192,Train,How fast can you make... zo bananas?,3,zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
FL2,&,,active,save_button,1721758371905,1721758428121,56216,Train,How fast can you make... zo bananas?,3,zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Left early, younger sibling was getting restless,true
