phase,request,target,targetWord,eventType,instrument,starttime,timestamp,duration,PID,condition,KL,grab,onebyone,count,group1,group2,group3,more,response,spontaneousCounting,right,logic,words,utterances,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,nonnumber,kidaction,actor,flag,flagged
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721252947790,1721252961074,13284,FL3,&,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721252947790,1721252963091,15301,FL3,&,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721252947790,1721252963764,15974,FL3,&,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721252947790,1721252963903,16113,FL3,&,,,,6,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721252947790,1721252964073,16283,FL3,&,,,,6,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721252947790,1721252964221,16431,FL3,&,,,,6,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721252947790,1721252964412,16622,FL3,&,,,,6,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721252947790,1721252966106,18316,FL3,&,,,,6,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,trial,trialsubmit,1721252947790,1721252966647,18857,FL3,&,,,,6,6,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252981357,14703,FL3,&,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252981942,15288,FL3,&,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252982442,15788,FL3,&,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252986508,19854,FL3,&,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252987026,20372,FL3,&,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252987492,20838,FL3,&,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252989242,22588,FL3,&,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252989692,23038,FL3,&,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252989872,23218,FL3,&,,,,7,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252990058,23404,FL3,&,,,,7,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252990240,23586,FL3,&,,,,7,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252990508,23854,FL3,&,,,,7,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252990823,24169,FL3,&,,,,7,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721252966654,1721252991324,24670,FL3,&,,,,7,7,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,trial,trialsubmit,1721252966654,1721252992258,25604,FL3,&,,,,7,7,,,,7,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721252992271,1721253065378,73107,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721252992271,1721253065611,73340,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721252992271,1721253065793,73522,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721252992271,1721253066262,73991,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721252992271,1721253066475,74204,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721252992271,1721253066661,74390,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,trial,trialsubmit,1721252992271,1721253067328,75057,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,accumulator,1721253067334,1721253088792,21458,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,accumulator,1721253067334,1721253089210,21876,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,trial,trialsubmit,1721253067334,1721253089829,22495,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253089834,1721253104129,14295,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253089834,1721253104283,14449,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253089834,1721253104415,14581,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253089834,1721253104846,15012,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253089834,1721253105011,15177,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253089834,1721253105263,15429,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1721253089834,1721253106466,16632,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253106471,1721253112130,5659,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253106471,1721253112345,5874,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1721253106471,1721253113047,6576,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253113051,1721253120697,7646,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253113051,1721253120830,7779,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253113051,1721253120980,7929,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253113051,1721253121379,8328,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253113051,1721253121529,8478,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253113051,1721253121678,8627,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1721253113051,1721253122213,9162,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253122217,1721253128963,6746,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253122217,1721253129312,7095,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1721253122217,1721253129832,7615,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253129837,1721253136131,6294,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253129837,1721253136295,6458,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253129837,1721253136400,6563,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253129837,1721253136797,6960,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253129837,1721253136948,7111,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253129837,1721253137080,7243,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1721253129837,1721253137665,7828,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253137670,1721253145216,7546,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253137670,1721253145447,7777,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1721253137670,1721253145932,8262,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253181069,35132,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253181214,35277,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253181383,35446,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253181547,35610,FL3,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253181766,35829,FL3,&,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253182349,36412,FL3,&,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253184635,38698,FL3,&,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253184830,38893,FL3,&,,6,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253185030,39093,FL3,&,,6,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253185247,39310,FL3,&,,6,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253185517,39580,FL3,&,,6,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,auto,accumulator,1721253145937,1721253185966,40029,FL3,&,,6,,,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zozo bananas.,6,zozo,trial,trialsubmit,1721253145937,1721253191101,45164,FL3,&,,6,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253191105,1721253242085,50980,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253191105,1721253242235,51130,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253191105,1721253242387,51282,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253191105,1721253242786,51681,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253191105,1721253242951,51846,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253191105,1721253243139,52034,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1721253191105,1721253243708,52603,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253243710,1721253248452,4742,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253243710,1721253248651,4941,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1721253243710,1721253249135,5425,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1721253249139,1721253264220,15081,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1721253249139,1721253264384,15245,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1721253249139,1721253264554,15415,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1721253249139,1721253264785,15646,FL3,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1721253249139,1721253265771,16632,FL3,&,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1721253249139,1721253266169,17030,FL3,&,,4,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1721253249139,1721253266353,17214,FL3,&,,4,,,1,2,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,auto,accumulator,1721253249139,1721253266552,17413,FL3,&,,4,,,1,3,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Another Monkey number is... zogi bananas.,4,zogi,trial,trialsubmit,1721253249139,1721253268321,19182,FL3,&,,4,,,1,3,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253268325,1721253289921,21596,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253268325,1721253290053,21728,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253268325,1721253290189,21864,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253268325,1721253290553,22228,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253268325,1721253290720,22395,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721253268325,1721253290870,22545,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1721253268325,1721253291504,23179,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253291508,1721253296739,5231,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,auto,accumulator,1721253291508,1721253296987,5479,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1721253291508,1721253297805,6297,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1721253297810,1721253307473,9663,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1721253297810,1721253307637,9827,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1721253297810,1721253307805,9995,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1721253297810,1721253307969,10159,FL3,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1721253297810,1721253308338,10528,FL3,&,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1721253297810,1721253308471,10661,FL3,&,,4,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1721253297810,1721253308622,10812,FL3,&,,4,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,auto,accumulator,1721253297810,1721253308793,10983,FL3,&,,4,,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zogi bananas again?,4,zogi,trial,trialsubmit,1721253297810,1721253309589,11779,FL3,&,,4,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253319372,9780,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253319554,9962,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253319757,10165,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253320255,10663,FL3,&,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253320471,10879,FL3,&,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253320811,11219,FL3,&,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253324155,14563,FL3,&,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253324321,14729,FL3,&,,6,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253324490,14898,FL3,&,,6,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253324872,15280,FL3,&,,6,,,3,1,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253325057,15465,FL3,&,,6,,,3,2,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,auto,accumulator,1721253309592,1721253325288,15696,FL3,&,,6,,,3,3,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Main,Can you show me zozo bananas again?,6,zozo,trial,trialsubmit,1721253309592,1721253325922,16330,FL3,&,,6,,,3,3,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number gi banana look like?""",1,gi,auto,accumulator,1721253325926,1721253340188,14262,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number gi banana look like?""",1,gi,auto,accumulator,1721253325926,1721253340506,14580,FL3,&,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number gi banana look like?""",1,gi,trial,trialsubmit,1721253325926,1721253341257,15331,FL3,&,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,auto,accumulator,1721253341262,1721253350290,9028,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,auto,accumulator,1721253341262,1721253350455,9193,FL3,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,auto,accumulator,1721253341262,1721253350612,9350,FL3,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,auto,accumulator,1721253341262,1721253350973,9711,FL3,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,auto,accumulator,1721253341262,1721253351139,9877,FL3,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,auto,accumulator,1721253341262,1721253351289,10027,FL3,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,trial,trialsubmit,1721253341262,1721253351909,10647,FL3,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Main,"Giraffe: ""Whats the number zogi bananas look like?""",4,zogi,auto,accumulator,1721253351912,1721253367958,16046,FL3,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
