PID,condition,kl,eventType,trial_ind,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,gi,zo,AND,bignumber,distracted,question,parent,prompt,other,comments,flagged
Other3,-,,trial,8,trialsubmit,1722359979123,1722360043166,64043,Main,Another Monkey number is... zozo bananas.,6,zozo,3,,,,,3,,,,,,,,,,,,,,,,,,true,,,,,Very hyperactive,
Other3,-,,auto,9,accumulator,1722360043169,1722360049808,6639,Main,How fast can you make... zo bananas?,3,zo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,9,accumulator,1722360043169,1722360049937,6768,Main,How fast can you make... zo bananas?,3,zo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,9,trialsubmit,1722360043169,1722360052504,9335,Main,How fast can you make... zo bananas?,3,zo,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,10,accumulator,1722360052507,1722360059753,7246,Main,How fast can you make... gi banana?,1,gi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,10,accumulator,1722360052507,1722360059955,7448,Main,How fast can you make... gi banana?,1,gi,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,10,accumulator,1722360052507,1722360061719,9212,Main,How fast can you make... gi banana?,1,gi,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,10,trialsubmit,1722360052507,1722360062955,10448,Main,How fast can you make... gi banana?,1,gi,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,11,accumulator,1722360062957,1722360081236,18279,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,11,accumulator,1722360062957,1722360081520,18563,Main,Another Monkey number is... zogi bananas.,4,zogi,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,11,accumulator,1722360062957,1722360087036,24079,Main,Another Monkey number is... zogi bananas.,4,zogi,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,11,accumulator,1722360062957,1722360087269,24312,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,11,accumulator,1722360062957,1722360091291,28334,Main,Another Monkey number is... zogi bananas.,4,zogi,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,11,trialsubmit,1722360062957,1722360091659,28702,Main,Another Monkey number is... zogi bananas.,4,zogi,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,12,accumulator,1722360091661,1722360102993,11332,Main,How fast can you make... zo bananas?,3,zo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,12,accumulator,1722360091661,1722360103427,11766,Main,How fast can you make... zo bananas?,3,zo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,12,accumulator,1722360091661,1722360104093,12432,Main,How fast can you make... zo bananas?,3,zo,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,12,accumulator,1722360091661,1722360105884,14223,Main,How fast can you make... zo bananas?,3,zo,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,12,trialsubmit,1722360091661,1722360107217,15556,Main,How fast can you make... zo bananas?,3,zo,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,13,accumulator,1722360107219,1722360117834,10615,Main,How fast can you make... gi banana?,1,gi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,13,accumulator,1722360107219,1722360118117,10898,Main,How fast can you make... gi banana?,1,gi,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,13,accumulator,1722360107219,1722360120200,12981,Main,How fast can you make... gi banana?,1,gi,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,13,accumulator,1722360107219,1722360135946,28727,Main,How fast can you make... gi banana?,1,gi,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,13,accumulator,1722360107219,1722360136080,28861,Main,How fast can you make... gi banana?,1,gi,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,13,trialsubmit,1722360107219,1722360136454,29235,Main,How fast can you make... gi banana?,1,gi,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,14,accumulator,1722360136456,1722360157003,20547,Main,Can you show me zogi bananas again?,4,zogi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,14,accumulator,1722360136456,1722360157244,20788,Main,Can you show me zogi bananas again?,4,zogi,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,14,accumulator,1722360136456,1722360177836,41380,Main,Can you show me zogi bananas again?,4,zogi,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,14,accumulator,1722360136456,1722360178319,41863,Main,Can you show me zogi bananas again?,4,zogi,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,14,accumulator,1722360136456,1722360178678,42222,Main,Can you show me zogi bananas again?,4,zogi,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,14,accumulator,1722360136456,1722360179044,42588,Main,Can you show me zogi bananas again?,4,zogi,5,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,14,trialsubmit,1722360136456,1722360179431,42975,Main,Can you show me zogi bananas again?,4,zogi,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,15,accumulator,1722360179433,1722360192034,12601,Main,Can you show me zozo bananas again?,6,zozo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,15,accumulator,1722360179433,1722360192210,12777,Main,Can you show me zozo bananas again?,6,zozo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,15,accumulator,1722360179433,1722360192377,12944,Main,Can you show me zozo bananas again?,6,zozo,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,15,accumulator,1722360179433,1722360194225,14792,Main,Can you show me zozo bananas again?,6,zozo,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,15,trialsubmit,1722360179433,1722360194692,15259,Main,Can you show me zozo bananas again?,6,zozo,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,speech_act,16,distracted,1722360194695,1722360216350,21655,Main,Giraffe: "Whats the number gi banana look like?",1,gi,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,auto,16,accumulator,1722360194695,1722360220281,25586,Main,Giraffe: "Whats the number gi banana look like?",1,gi,,,,,,1,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,auto,16,accumulator,1722360194695,1722360220449,25754,Main,Giraffe: "Whats the number gi banana look like?",1,gi,1,,,,,2,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,auto,16,accumulator,1722360194695,1722360220872,26177,Main,Giraffe: "Whats the number gi banana look like?",1,gi,2,,,,,3,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,auto,16,accumulator,1722360194695,1722360221298,26603,Main,Giraffe: "Whats the number gi banana look like?",1,gi,3,,,,,4,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,auto,16,undo,1722360194695,1722360222271,27576,Main,Giraffe: "Whats the number gi banana look like?",1,gi,4,,,,,3,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,trial,16,trialsubmit,1722360194695,1722360222781,28086,Main,Giraffe: "Whats the number gi banana look like?",1,gi,3,,,,,3,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,auto,17,accumulator,1722360222784,1722360249135,26351,Main,Giraffe: "Whats the number zo bananas look like?",3,zo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,17,accumulator,1722360222784,1722360249330,26546,Main,Giraffe: "Whats the number zo bananas look like?",3,zo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,17,accumulator,1722360222784,1722360249537,26753,Main,Giraffe: "Whats the number zo bananas look like?",3,zo,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,17,accumulator,1722360222784,1722360249987,27203,Main,Giraffe: "Whats the number zo bananas look like?",3,zo,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,17,trialsubmit,1722360222784,1722360250387,27603,Main,Giraffe: "Whats the number zo bananas look like?",3,zo,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,18,accumulator,1722360250389,1722360269920,19531,Main,Giraffe: "Whats the number zogi bananas look like?",4,zogi,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,18,accumulator,1722360250389,1722360270111,19722,Main,Giraffe: "Whats the number zogi bananas look like?",4,zogi,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,18,accumulator,1722360250389,1722360270294,19905,Main,Giraffe: "Whats the number zogi bananas look like?",4,zogi,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,18,accumulator,1722360250389,1722360270761,20372,Main,Giraffe: "Whats the number zogi bananas look like?",4,zogi,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,18,trialsubmit,1722360250389,1722360297359,46970,Main,Giraffe: "Whats the number zogi bananas look like?",4,zogi,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,19,accumulator,1722360297360,1722360312999,15639,Main,Giraffe: "Whats the number zozo bananas look like?",6,zozo,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,19,accumulator,1722360297360,1722360313349,15989,Main,Giraffe: "Whats the number zozo bananas look like?",6,zozo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,speech_act,19,distracted,1722360297360,1722360344288,46928,Main,Giraffe: "Whats the number zozo bananas look like?",6,zozo,2,,,,,2,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,trial,19,trialsubmit,1722360297360,1722360350512,53152,Main,Giraffe: "Whats the number zozo bananas look like?",6,zozo,2,,,,,2,,,,,,,,,,,,,,,,,,true,,,,,,
Other3,-,,auto,20,accumulator,1722360350514,1722360391385,40871,Main,Another Giraffe number is... three-two bananas.,5,three-two,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,20,accumulator,1722360350514,1722360391591,41077,Main,Another Giraffe number is... three-two bananas.,5,three-two,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,20,accumulator,1722360350514,1722360392501,41987,Main,Another Giraffe number is... three-two bananas.,5,three-two,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,20,accumulator,1722360350514,1722360394973,44459,Main,Another Giraffe number is... three-two bananas.,5,three-two,3,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,20,accumulator,1722360350514,1722360395142,44628,Main,Another Giraffe number is... three-two bananas.,5,three-two,4,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,trial,20,trialsubmit,1722360350514,1722360397899,47385,Main,Another Giraffe number is... three-two bananas.,5,three-two,5,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,21,accumulator,1722360397901,1722360415490,17589,Main,Another Giraffe number is... three-one bananas.,4,three-one,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,21,accumulator,1722360397901,1722360415664,17763,Main,Another Giraffe number is... three-one bananas.,4,three-one,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,21,accumulator,1722360397901,1722360416381,18480,Main,Another Giraffe number is... three-one bananas.,4,three-one,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,21,accumulator,1722360397901,1722360418948,21047,Main,Another Giraffe number is... three-one bananas.,4,three-one,3,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,word,21,four,1722360397901,1722360422322,24421,Main,Another Giraffe number is... three-one bananas.,4,three-one,4,,,,,3,1,,,,,,,,,,true,,,,,,,,,,,,,
Other3,-,,trial,21,trialsubmit,1722360397901,1722360423014,25113,Main,Another Giraffe number is... three-one bananas.,4,three-one,4,,,,,3,1,,,,,,,,,,true,,,,,,,,,,,,,
Other3,-,,auto,22,accumulator,1722360423016,1722360437413,14397,Main,Another Giraffe number is... three-three bananas.,6,three-three,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,accumulator,1722360423016,1722360437588,14572,Main,Another Giraffe number is... three-three bananas.,6,three-three,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,accumulator,1722360423016,1722360437770,14754,Main,Another Giraffe number is... three-three bananas.,6,three-three,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,accumulator,1722360423016,1722360438221,15205,Main,Another Giraffe number is... three-three bananas.,6,three-three,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,accumulator,1722360423016,1722360438554,15538,Main,Another Giraffe number is... three-three bananas.,6,three-three,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,undo,1722360423016,1722360439863,16847,Main,Another Giraffe number is... three-three bananas.,6,three-three,5,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,undo,1722360423016,1722360440546,17530,Main,Another Giraffe number is... three-three bananas.,6,three-three,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,accumulator,1722360423016,1722360441003,17987,Main,Another Giraffe number is... three-three bananas.,6,three-three,3,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,accumulator,1722360423016,1722360441171,18155,Main,Another Giraffe number is... three-three bananas.,6,three-three,4,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,auto,22,accumulator,1722360423016,1722360441412,18396,Main,Another Giraffe number is... three-three bananas.,6,three-three,5,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,
Other3,-,,word,22,three,1722360423016,1722360443237,20221,Main,Another Giraffe number is... three-three bananas.,6,three-three,6,,,,,3,3,,,,,,,,,true,,,,,,,,,,,,,,
Other3,-,,trial,22,trialsubmit,1722360423016,1722360444228,21212,Main,Another Giraffe number is... three-three bananas.,6,three-three,6,,,,,3,3,,,,,,,,,true,,,,,,,,,,,,,,
