phase,request,target,targetWord,eventType,instrument,starttime,timestamp,duration,PID,condition,KL,grab,onebyone,count,group1,group2,group3,more,response,spontaneousCounting,right,logic,words,utterances,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,nonnumber,kidaction,actor,flag,flagged
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153039425,4925,FL2,&,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153040825,6325,FL2,&,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153045023,10523,FL2,&,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153047761,13261,FL2,&,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153052077,17577,FL2,&,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,one,1721153034500,1721153053512,19012,FL2,&,,,,6,,,,,,,,,,,true,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,two,1721153034500,1721153053819,19319,FL2,&,,,,6,,,,,,,,,,,true,true,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,three,1721153034500,1721153054177,19677,FL2,&,,,,6,,,,,,,,,,,true,true,true,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,four,1721153034500,1721153054502,20002,FL2,&,,,,6,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,five,1721153034500,1721153054878,20378,FL2,&,,,,6,,,,,,,,,,,true,true,true,true,true,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,six,1721153034500,1721153055252,20752,FL2,&,,,,6,,,,,,,,,,,true,true,true,true,true,true,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,seven,1721153034500,1721153055666,21166,FL2,&,,,,6,,,,,,,,,,,true,true,true,true,true,true,true,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,eight,1721153034500,1721153055919,21419,FL2,&,,,,6,,,,,,,,,,,true,true,true,true,true,true,true,true,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153071295,36795,FL2,&,,,,6,,,,,,,1,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153071428,36928,FL2,&,,,,6,,,,,,,2,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153071536,37036,FL2,&,,,,6,,,,,,,3,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153071662,37162,FL2,&,,,,6,,,,,,,4,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153071773,37273,FL2,&,,,,6,,,,,,,5,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153071912,37412,FL2,&,,,,6,,,,,,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153072222,37722,FL2,&,,,,6,,,,,,,7,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,undo,1721153034500,1721153072861,38361,FL2,&,,,,6,,,,,,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153073577,39077,FL2,&,,,,6,1,,,,,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153073690,39190,FL2,&,,,,6,2,,,,1,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153073807,39307,FL2,&,,,,6,3,,,,2,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153073928,39428,FL2,&,,,,6,4,,,,3,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153074046,39546,FL2,&,,,,6,5,,,,4,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153034500,1721153074157,39657,FL2,&,,,,6,6,,,,5,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put six fish on the plate?,6,six,trial,trialsubmit,1721153034500,1721153075022,40522,FL2,&,,,,6,6,,,,6,,6,,,Counted 8, but put 6,true,true,true,true,true,true,true,true,,,,,,,,true,,""","""
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153080829,5800,FL2,&,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153082150,7121,FL2,&,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153082597,7568,FL2,&,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153083328,8299,FL2,&,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153085495,10466,FL2,&,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153087611,12582,FL2,&,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153092145,17116,FL2,&,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153095862,20833,FL2,&,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153096793,21764,FL2,&,,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153096922,21893,FL2,&,,,,8,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153097058,22029,FL2,&,,,,8,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153097191,22162,FL2,&,,,,8,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153097310,22281,FL2,&,,,,8,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153097438,22409,FL2,&,,,,8,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153097595,22566,FL2,&,,,,8,7,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153098078,23049,FL2,&,,,,8,8,,,,7,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153118395,43366,FL2,&,,,,8,8,,,,8,,1,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153118503,43474,FL2,&,,,,8,8,,,,8,,2,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153118641,43612,FL2,&,,,,8,8,,,,8,,3,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153118793,43764,FL2,&,,,,8,8,,,,8,,4,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153118901,43872,FL2,&,,,,8,8,,,,8,,5,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153119057,44028,FL2,&,,,,8,8,,,,8,,6,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153119196,44167,FL2,&,,,,8,8,,,,8,,7,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,auto,accumulator,1721153075029,1721153120396,45367,FL2,&,,,,8,8,,,,8,,8,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put seven fish on the plate?,7,seven,trial,trialsubmit,1721153075029,1721153126580,51551,FL2,&,,,,8,8,,,,8,,8,,,“I did 8!”,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153134464,7878,FL2,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153134797,8211,FL2,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,undo,1721153126586,1721153135596,9010,FL2,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,undo,1721153126586,1721153135725,9139,FL2,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153136046,9460,FL2,&,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153136210,9624,FL2,&,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153136396,9810,FL2,&,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153136708,10122,FL2,&,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153138131,11545,FL2,&,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153144103,17517,FL2,&,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153147948,21362,FL2,&,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153150931,24345,FL2,&,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153154083,27497,FL2,&,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153155553,28967,FL2,&,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153156601,30015,FL2,&,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153157947,31361,FL2,&,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153158797,32211,FL2,&,,,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153158941,32355,FL2,&,,,,12,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153159082,32496,FL2,&,,,,12,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153159209,32623,FL2,&,,,,12,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153159365,32779,FL2,&,,,,12,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153159489,32903,FL2,&,,,,12,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153159644,33058,FL2,&,,,,12,7,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153159775,33189,FL2,&,,,,12,8,,,,7,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153160247,33661,FL2,&,,,,12,9,,,,8,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,auto,accumulator,1721153126586,1721153160851,34265,FL2,&,,,,12,10,,,,9,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put six fish on the plate?,6,six,trial,trialsubmit,1721153126586,1721153162914,36328,FL2,&,,,,12,10,,,,10,,,,,,,,,,,,,,,,,,,,,true,,,
GiveN,Can you put five fish on the plate?,5,five,auto,clicktrial,1721153162920,1721153168317,5397,FL2,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153236817,68496,FL2,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153237438,69117,FL2,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153238003,69682,FL2,&,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153240250,71929,FL2,&,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153241037,72716,FL2,&,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153244304,75983,FL2,&,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153244430,76109,FL2,&,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153249118,80797,FL2,&,,2,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153249264,80943,FL2,&,,2,5,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153249418,81097,FL2,&,,2,5,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153249561,81240,FL2,&,,2,5,,4,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153249687,81366,FL2,&,,2,5,,5,,,,4,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153249828,81507,FL2,&,,2,5,,6,,,,5,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153250334,82013,FL2,&,,2,5,,7,,,,6,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153257399,89078,FL2,&,,2,5,,7,,,,7,,1,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153257524,89203,FL2,&,,2,5,,7,,,,7,,2,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153257680,89359,FL2,&,,2,5,,7,,,,7,,3,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153257848,89527,FL2,&,,2,5,,7,,,,7,,4,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153258017,89696,FL2,&,,2,5,,7,,,,7,,5,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153258164,89843,FL2,&,,2,5,,7,,,,7,,6,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,auto,accumulator,1721153168321,1721153258384,90063,FL2,&,,2,5,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... zo bananas?,3,zo,trial,trialsubmit,1721153168321,1721153270615,102294,FL2,&,,2,5,,7,,,,7,,7,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,clicktrial,1721153270617,1721153275568,4951,FL2,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721153275570,1721153285189,9619,FL2,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721153275570,1721153285361,9791,FL2,&,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,undo,1721153275570,1721153286222,10652,FL2,&,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,undo,1721153275570,1721153286337,10767,FL2,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721153275570,1721153286691,11121,FL2,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721153275570,1721153286827,11257,FL2,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721153275570,1721153287253,11683,FL2,&,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,accumulator,1721153275570,1721153287381,11811,FL2,&,,2,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,trial,trialsubmit,1721153275570,1721153291204,15634,FL2,&,,2,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721153291207,1721153314899,23692,FL2,&,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721153291207,1721153315098,23891,FL2,&,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721153291207,1721153315270,24063,FL2,&,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721153291207,1721153315754,24547,FL2,&,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721153291207,1721153315931,24724,FL2,&,,3,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,auto,accumulator,1721153291207,1721153316107,24900,FL2,&,,3,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... gi banana?,1,gi,trial,trialsubmit,1721153291207,1721153317754,26547,FL2,&,,3,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,true,,,
Train,How fast can you make... zo bananas?,3,zo,auto,clicktrial,1721153317757,1721153330304,12547,FL2,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
Train,Now its your turn to make... gi banana?,1,gi,auto,clicktrial,1721153330306,1721153339430,9124,FL2,&,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,
