PID,condition,kl,eventType,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,question,comments,flagged
FL4,&,,trial,trialsubmit,1721501708372,1721501726993,18621,GiveN,Can you put five fish on the plate?,5,five,5,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501732222,5218,GiveN,Can you put six fish on the plate?,6,six,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501733598,6594,GiveN,Can you put six fish on the plate?,6,six,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501735840,8836,GiveN,Can you put six fish on the plate?,6,six,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501737244,10240,GiveN,Can you put six fish on the plate?,6,six,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501738843,11839,GiveN,Can you put six fish on the plate?,6,six,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501740556,13552,GiveN,Can you put six fish on the plate?,6,six,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501741323,14319,GiveN,Can you put six fish on the plate?,6,six,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501741458,14454,GiveN,Can you put six fish on the plate?,6,six,1,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501741624,14620,GiveN,Can you put six fish on the plate?,6,six,2,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501741766,14762,GiveN,Can you put six fish on the plate?,6,six,3,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501741909,14905,GiveN,Can you put six fish on the plate?,6,six,4,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501727004,1721501742266,15262,GiveN,Can you put six fish on the plate?,6,six,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501727004,1721501742921,15917,GiveN,Can you put six fish on the plate?,6,six,6,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501748873,5944,GiveN,Can you put seven fish on the plate?,7,seven,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501749960,7031,GiveN,Can you put seven fish on the plate?,7,seven,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501751777,8848,GiveN,Can you put seven fish on the plate?,7,seven,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501753891,10962,GiveN,Can you put seven fish on the plate?,7,seven,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501755876,12947,GiveN,Can you put seven fish on the plate?,7,seven,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501757544,14615,GiveN,Can you put seven fish on the plate?,7,seven,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501758860,15931,GiveN,Can you put seven fish on the plate?,7,seven,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501759033,16104,GiveN,Can you put seven fish on the plate?,7,seven,1,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501759244,16315,GiveN,Can you put seven fish on the plate?,7,seven,2,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501759400,16471,GiveN,Can you put seven fish on the plate?,7,seven,3,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501759589,16660,GiveN,Can you put seven fish on the plate?,7,seven,4,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501759768,16839,GiveN,Can you put seven fish on the plate?,7,seven,5,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501760540,17611,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501742929,1721501760789,17860,GiveN,Can you put seven fish on the plate?,7,seven,6,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501742929,1721501761524,18595,GiveN,Can you put seven fish on the plate?,7,seven,7,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501761533,1721501795596,34063,Train,Now its your turn to make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501761533,1721501796242,34709,Train,Now its your turn to make... zo bananas?,3,zo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501761533,1721501797710,36177,Train,Now its your turn to make... zo bananas?,3,zo,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501761533,1721501798191,36658,Train,Now its your turn to make... zo bananas?,3,zo,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501761533,1721501798363,36830,Train,Now its your turn to make... zo bananas?,3,zo,1,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501761533,1721501798540,37007,Train,Now its your turn to make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501761533,1721501799645,38112,Train,Now its your turn to make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501799649,1721501817696,18047,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501799649,1721501818059,18410,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501799649,1721501818760,19111,Train,Now its your turn to make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501818766,1721501837144,18378,Train,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501818766,1721501838646,19880,Train,How fast can you make... zo bananas?,3,zo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501818766,1721501840997,22231,Train,How fast can you make... zo bananas?,3,zo,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501818766,1721501841988,23222,Train,How fast can you make... zo bananas?,3,zo,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501818766,1721501842287,23521,Train,How fast can you make... zo bananas?,3,zo,1,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501818766,1721501842521,23755,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501818766,1721501843227,24461,Train,How fast can you make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501851262,8029,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501851861,8628,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,toggle,eyes,1721501843233,1721501855134,11901,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501858627,15394,Train,How fast can you make... gi banana?,1,gi,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501859328,16095,Train,How fast can you make... gi banana?,1,gi,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501860094,16861,Train,How fast can you make... gi banana?,1,gi,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501860528,17295,Train,How fast can you make... gi banana?,1,gi,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501861929,18696,Train,How fast can you make... gi banana?,1,gi,3,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501862411,19178,Train,How fast can you make... gi banana?,1,gi,3,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501864915,21682,Train,How fast can you make... gi banana?,1,gi,4,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501843233,1721501865328,22095,Train,How fast can you make... gi banana?,1,gi,4,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501843233,1721501875946,32713,Train,How fast can you make... gi banana?,1,gi,5,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501882530,6581,Train,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501884283,8334,Train,How fast can you make... zo bananas?,3,zo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501884932,8983,Train,How fast can you make... zo bananas?,3,zo,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501885088,9139,Train,How fast can you make... zo bananas?,3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501886446,10497,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501887631,11682,Train,How fast can you make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501889829,13880,Train,How fast can you make... zo bananas?,3,zo,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501890616,14667,Train,How fast can you make... zo bananas?,3,zo,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,toggle,eyes,1721501875949,1721501892482,16533,Train,How fast can you make... zo bananas?,3,zo,4,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501894465,18516,Train,How fast can you make... zo bananas?,3,zo,4,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501875949,1721501894896,18947,Train,How fast can you make... zo bananas?,3,zo,4,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501875949,1721501923281,47332,Train,How fast can you make... zo bananas?,3,zo,5,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501923284,1721501930764,7480,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501923284,1721501931331,8047,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501923284,1721501932434,9150,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501932438,1721501939065,6627,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501932438,1721501939498,7060,Train,How fast can you make... zo bananas?,3,zo,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501932438,1721501940148,7710,Train,How fast can you make... zo bananas?,3,zo,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501932438,1721501940564,8126,Train,How fast can you make... zo bananas?,3,zo,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501932438,1721501941500,9062,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501932438,1721501942018,9580,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501932438,1721501945883,13445,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501945886,1721501951932,6046,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501945886,1721501952399,6513,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501945886,1721501954899,9013,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501975901,20998,Main,Another Monkey number is... zozo bananas.,6,zozo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501976561,21658,Main,Another Monkey number is... zozo bananas.,6,zozo,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,undo,1721501954903,1721501978599,23696,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501978831,23928,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501979220,24317,Main,Another Monkey number is... zozo bananas.,6,zozo,2,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,undo,1721501954903,1721501980269,25366,Main,Another Monkey number is... zozo bananas.,6,zozo,2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,undo,1721501954903,1721501980391,25488,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501980836,25933,Main,Another Monkey number is... zozo bananas.,6,zozo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501981300,26397,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501981615,26712,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501982319,27416,Main,Another Monkey number is... zozo bananas.,6,zozo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501982692,27789,Main,Another Monkey number is... zozo bananas.,6,zozo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501983183,28280,Main,Another Monkey number is... zozo bananas.,6,zozo,3,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501954903,1721501983549,28646,Main,Another Monkey number is... zozo bananas.,6,zozo,3,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501954903,1721501986100,31197,Main,Another Monkey number is... zozo bananas.,6,zozo,4,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501986106,1721502002157,16051,Main,How fast can you make... zo bananas?,3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501986106,1721502002719,16613,Main,How fast can you make... zo bananas?,3,zo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501986106,1721502004118,18012,Main,How fast can you make... zo bananas?,3,zo,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501986106,1721502004660,18554,Main,How fast can you make... zo bananas?,3,zo,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501986106,1721502004805,18699,Main,How fast can you make... zo bananas?,3,zo,1,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721501986106,1721502004993,18887,Main,How fast can you make... zo bananas?,3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721501986106,1721502005770,19664,Main,How fast can you make... zo bananas?,3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502005774,1721502015552,9778,Main,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502005774,1721502015820,10046,Main,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721502005774,1721502016385,10611,Main,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502016389,1721502030370,13981,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502016389,1721502030684,14295,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502016389,1721502031301,14912,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502016389,1721502031479,15090,Main,Another Monkey number is... zogi bananas.,4,zogi,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502016389,1721502031969,15580,Main,Another Monkey number is... zogi bananas.,4,zogi,2,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502016389,1721502032535,16146,Main,Another Monkey number is... zogi bananas.,4,zogi,2,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721502016389,1721502033536,17147,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502033542,1721502042086,8544,Main,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502033542,1721502042736,9194,Main,How fast can you make... zo bananas?,3,zo,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721502033542,1721502045139,11597,Main,How fast can you make... zo bananas?,3,zo,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502045142,1721502052390,7248,Main,How fast can you make... gi banana?,1,gi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502045142,1721502052766,7624,Main,How fast can you make... gi banana?,1,gi,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502045142,1721502053307,8165,Main,How fast can you make... gi banana?,1,gi,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502045142,1721502053496,8354,Main,How fast can you make... gi banana?,1,gi,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502045142,1721502053939,8797,Main,How fast can you make... gi banana?,1,gi,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502045142,1721502054319,9177,Main,How fast can you make... gi banana?,1,gi,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721502045142,1721502055136,9994,Main,How fast can you make... gi banana?,1,gi,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502055140,1721502063387,8247,Main,Can you show me zogi bananas again?,4,zogi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502055140,1721502064440,9300,Main,Can you show me zogi bananas again?,4,zogi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721502055140,1721502065320,10180,Main,Can you show me zogi bananas again?,4,zogi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502065323,1721502072154,6831,Main,Can you show me zozo bananas again?,6,zozo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502065323,1721502072536,7213,Main,Can you show me zozo bananas again?,6,zozo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502065323,1721502073624,8301,Main,Can you show me zozo bananas again?,6,zozo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502065323,1721502074063,8740,Main,Can you show me zozo bananas again?,6,zozo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502065323,1721502078073,12750,Main,Can you show me zozo bananas again?,6,zozo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502065323,1721502078636,13313,Main,Can you show me zozo bananas again?,6,zozo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721502065323,1721502079571,14248,Main,Can you show me zozo bananas again?,6,zozo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502079574,1721502099391,19817,Main,"Giraffe: ""Whats the number gi banana look like?""",1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502079574,1721502099858,20284,Main,"Giraffe: ""Whats the number gi banana look like?""",1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721502079574,1721502100374,20800,Main,"Giraffe: ""Whats the number gi banana look like?""",1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502100379,1721502108193,7814,Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502100379,1721502108603,8224,Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502100379,1721502109144,8765,Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502100379,1721502109725,9346,Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502100379,1721502111359,10980,Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,2,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721502100379,1721502111843,11464,Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721502100379,1721502112709,12330,Main,"Giraffe: ""Whats the number zo bananas look like?""",3,zo,3,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,
