PID,condition,kl,eventType,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,question,comments,flagged
FL2,&,,auto,accumulator,1721499993803,1721500017214,23411,GiveN,Can you put seven fish on the plate?,7,seven,6,,,8,,7,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500017696,23893,GiveN,Can you put seven fish on the plate?,7,seven,7,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,toggle,spontaneousCounting,1721499993803,1721500032582,38779,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,true,,,,,,,,,,,,,,,,,,,,
FL2,&,,toggle,spontaneousCounting,1721499993803,1721500033115,39312,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500034639,40836,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,1,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500034800,40997,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,2,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500034923,41120,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,3,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500035065,41262,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,4,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500035205,41402,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,5,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500035347,41544,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,6,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500035821,42018,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,7,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500036156,42353,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,8,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721499993803,1721500036583,42780,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,9,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,undo,1721499993803,1721500037066,43263,GiveN,Can you put seven fish on the plate?,7,seven,8,,,8,,8,,,,,8,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,undo,1721499993803,1721500038031,44228,GiveN,Can you put seven fish on the plate?,7,seven,8,,,7,,8,,,,,8,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,undo,1721499993803,1721500038382,44579,GiveN,Can you put seven fish on the plate?,7,seven,8,,,7,,7,,,,,8,,,,,,,,,,,,,,,,,,,
FL2,&,,active,save_button,1721499993803,1721500040149,46346,GiveN,Can you put seven fish on the plate?,7,seven,7,,,7,,7,,,,,8,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721499993803,1721500041380,47577,GiveN,Can you put seven fish on the plate?,7,seven,7,,,7,,7,,,,,8,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500041388,1721500093014,51626,Train,Now its your turn to make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500041388,1721500093326,51938,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500041388,1721500093715,52327,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500041388,1721500094139,52751,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500041388,1721500094280,52892,Train,Now its your turn to make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500041388,1721500094411,53023,Train,Now its your turn to make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500041388,1721500094970,53582,Train,Now its your turn to make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500094974,1721500095332,358,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500094974,1721500095965,991,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500094974,1721500096297,1323,Train,Now its your turn to make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500096301,1721500106616,10315,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500096301,1721500106759,10458,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500096301,1721500106899,10598,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500096301,1721500107265,10964,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500096301,1721500107399,11098,Train,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500096301,1721500107526,11225,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500096301,1721500107982,11681,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500107986,1721500112282,4296,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500107986,1721500112531,4545,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500107986,1721500112933,4947,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500112937,1721500119883,6946,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500112937,1721500120011,7074,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500112937,1721500120118,7181,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500112937,1721500120517,7580,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500112937,1721500120649,7712,Train,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500112937,1721500120756,7819,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500112937,1721500121117,8180,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500121120,1721500125316,4196,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500121120,1721500125568,4448,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500121120,1721500125932,4812,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500125936,1721500134301,8365,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500125936,1721500134428,8492,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500125936,1721500134767,8831,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500125936,1721500135134,9198,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500125936,1721500135271,9335,Train,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500125936,1721500135378,9442,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500125936,1721500135817,9881,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500135822,1721500136366,544,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500135822,1721500136584,762,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500135822,1721500136917,1095,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,word,six,1721500136921,1721500158654,21733,Main,Another Monkey number is... zozo bananas.,6,zozo,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500167430,30509,Main,Another Monkey number is... zozo bananas.,6,zozo,,,1,,,,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500167557,30636,Main,Another Monkey number is... zozo bananas.,6,zozo,,,2,,,,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500167685,30764,Main,Another Monkey number is... zozo bananas.,6,zozo,,,3,,,,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500167812,30891,Main,Another Monkey number is... zozo bananas.,6,zozo,,,4,,,,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500167927,31006,Main,Another Monkey number is... zozo bananas.,6,zozo,,,5,,,,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500168030,31109,Main,Another Monkey number is... zozo bananas.,6,zozo,,,6,,,,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500168604,31683,Main,Another Monkey number is... zozo bananas.,6,zozo,,,6,,,1,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500168730,31809,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,6,,,2,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500168854,31933,Main,Another Monkey number is... zozo bananas.,6,zozo,2,,6,,,3,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500168979,32058,Main,Another Monkey number is... zozo bananas.,6,zozo,3,,6,,,4,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500169104,32183,Main,Another Monkey number is... zozo bananas.,6,zozo,4,,6,,,5,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500136921,1721500169539,32618,Main,Another Monkey number is... zozo bananas.,6,zozo,5,,6,,,6,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500136921,1721500169919,32998,Main,Another Monkey number is... zozo bananas.,6,zozo,6,,6,,,6,,,,,,,,,,,,,true,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500169922,1721500190787,20865,Main,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500169922,1721500190913,20991,Main,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500169922,1721500191051,21129,Main,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500169922,1721500191472,21550,Main,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500169922,1721500191596,21674,Main,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500169922,1721500191736,21814,Main,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500169922,1721500192068,22146,Main,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192071,1721500192436,365,Main,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192071,1721500192617,546,Main,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500192071,1721500192970,899,Main,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500210119,17146,Main,Another Monkey number is... zogi bananas.,4,zogi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500210252,17279,Main,Another Monkey number is... zogi bananas.,4,zogi,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500210386,17413,Main,Another Monkey number is... zogi bananas.,4,zogi,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500210498,17525,Main,Another Monkey number is... zogi bananas.,4,zogi,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500210653,17680,Main,Another Monkey number is... zogi bananas.,4,zogi,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500211140,18167,Main,Another Monkey number is... zogi bananas.,4,zogi,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500211267,18294,Main,Another Monkey number is... zogi bananas.,4,zogi,1,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500211406,18433,Main,Another Monkey number is... zogi bananas.,4,zogi,2,,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500211530,18557,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500192973,1721500211671,18698,Main,Another Monkey number is... zogi bananas.,4,zogi,4,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500192973,1721500212403,19430,Main,Another Monkey number is... zogi bananas.,4,zogi,5,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500212407,1721500231210,18803,Main,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500212407,1721500231331,18924,Main,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500212407,1721500231488,19081,Main,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500212407,1721500231807,19400,Main,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500212407,1721500231938,19531,Main,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500212407,1721500232049,19642,Main,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500212407,1721500232388,19981,Main,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500232391,1721500232821,430,Main,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500232391,1721500233022,631,Main,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500232391,1721500233338,947,Main,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500233342,1721500242554,9212,Main,Can you show me zogi bananas again?,4,zogi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500233342,1721500242666,9324,Main,Can you show me zogi bananas again?,4,zogi,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500233342,1721500242804,9462,Main,Can you show me zogi bananas again?,4,zogi,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500233342,1721500242916,9574,Main,Can you show me zogi bananas again?,4,zogi,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500233342,1721500243238,9896,Main,Can you show me zogi bananas again?,4,zogi,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500233342,1721500243365,10023,Main,Can you show me zogi bananas again?,4,zogi,1,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500233342,1721500243502,10160,Main,Can you show me zogi bananas again?,4,zogi,2,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500233342,1721500243596,10254,Main,Can you show me zogi bananas again?,4,zogi,3,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,trial,trialsubmit,1721500233342,1721500244039,10697,Main,Can you show me zogi bananas again?,4,zogi,4,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500254358,10316,Main,Can you show me zozo bananas again?,6,zozo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500254483,10441,Main,Can you show me zozo bananas again?,6,zozo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500254621,10579,Main,Can you show me zozo bananas again?,6,zozo,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500254749,10707,Main,Can you show me zozo bananas again?,6,zozo,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500254872,10830,Main,Can you show me zozo bananas again?,6,zozo,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500254989,10947,Main,Can you show me zozo bananas again?,6,zozo,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500255404,11362,Main,Can you show me zozo bananas again?,6,zozo,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500255534,11492,Main,Can you show me zozo bananas again?,6,zozo,1,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500255671,11629,Main,Can you show me zozo bananas again?,6,zozo,2,,,6,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL2,&,,auto,accumulator,1721500244042,1721500255799,11757,Main,Can you show me zozo bananas again?,6,zozo,3,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,
