PID,condition,kl,eventType,instrument,starttime,timestamp,duration,phase,request,target,targetWord,response,kidaction,grab,onebyone,count,group1,group2,group3,more,spontaneousCounting,right,logic,words,one,two,three,four,five,six,seven,eight,nine,ten,gi,zo,AND,bignumber,question,comments,flagged
FL4,&,,auto,accumulator,1721855476604,1721855499841,23237,GiveN,Can you put seven fish on the plate?,7,seven,7,,7,,,7,,,,true,3,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855476604,1721855500007,23403,GiveN,Can you put seven fish on the plate?,7,seven,7,,7,,,7,,,,true,4,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855476604,1721855500241,23637,GiveN,Can you put seven fish on the plate?,7,seven,7,,7,,,7,,,,true,5,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855476604,1721855500606,24002,GiveN,Can you put seven fish on the plate?,7,seven,7,,7,,,7,,,,true,6,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855476604,1721855500941,24337,GiveN,Can you put seven fish on the plate?,7,seven,7,,7,,,7,,,,true,7,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855476604,1721855505442,28838,GiveN,Can you put seven fish on the plate?,7,seven,7,,7,,,7,,,,true,7,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855558758,53303,Train,Now its your turn to make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855558927,53472,Train,Now its your turn to make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855559094,53639,Train,Now its your turn to make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855559242,53787,Train,Now its your turn to make... zo bananas?,3,zo,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855559427,53972,Train,Now its your turn to make... zo bananas?,3,zo,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855559578,54123,Train,Now its your turn to make... zo bananas?,3,zo,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855559940,54485,Train,Now its your turn to make... zo bananas?,3,zo,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855560110,54655,Train,Now its your turn to make... zo bananas?,3,zo,1,,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855560294,54839,Train,Now its your turn to make... zo bananas?,3,zo,2,,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855560475,55020,Train,Now its your turn to make... zo bananas?,3,zo,3,,6,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855560644,55189,Train,Now its your turn to make... zo bananas?,3,zo,4,,6,,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855505455,1721855560842,55387,Train,Now its your turn to make... zo bananas?,3,zo,5,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855505455,1721855561995,56540,Train,Now its your turn to make... zo bananas?,3,zo,6,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855562001,1721855606930,44929,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855562001,1721855607329,45328,Train,Now its your turn to make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855562001,1721855607995,45994,Train,Now its your turn to make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855626313,18312,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855626479,18478,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855626647,18646,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855626831,18830,Train,How fast can you make... zo bananas?,3,zo,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855627029,19028,Train,How fast can you make... zo bananas?,3,zo,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855627362,19361,Train,How fast can you make... zo bananas?,3,zo,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855627549,19548,Train,How fast can you make... zo bananas?,3,zo,1,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855627712,19711,Train,How fast can you make... zo bananas?,3,zo,2,,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855627897,19896,Train,How fast can you make... zo bananas?,3,zo,3,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855608001,1721855628128,20127,Train,How fast can you make... zo bananas?,3,zo,4,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855608001,1721855628698,20697,Train,How fast can you make... zo bananas?,3,zo,5,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855628702,1721855674329,45627,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855628702,1721855674630,45928,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855628702,1721855675166,46464,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855675175,1721855683098,7923,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855675175,1721855683265,8090,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855675175,1721855683431,8256,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855675175,1721855683748,8573,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855675175,1721855683933,8758,Train,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855675175,1721855684081,8906,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855675175,1721855684599,9424,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855684604,1721855693249,8645,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855684604,1721855693448,8844,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855684604,1721855693822,9218,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855693827,1721855706696,12869,Train,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855693827,1721855706865,13038,Train,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855693827,1721855707036,13209,Train,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855693827,1721855707382,13555,Train,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855693827,1721855707551,13724,Train,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855693827,1721855707732,13905,Train,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855693827,1721855708333,14506,Train,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855708342,1721855724630,16288,Train,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855708342,1721855724895,16553,Train,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855708342,1721855725334,16992,Train,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855725339,1721855746680,21341,Main,Another Monkey number is... zozo bananas.,6,zozo,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855725339,1721855747469,22130,Main,Another Monkey number is... zozo bananas.,6,zozo,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855725339,1721855747988,22649,Main,Another Monkey number is... zozo bananas.,6,zozo,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855725339,1721855748217,22878,Main,Another Monkey number is... zozo bananas.,6,zozo,1,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855725339,1721855752969,27630,Main,Another Monkey number is... zozo bananas.,6,zozo,2,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855752973,1721855775684,22711,Main,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855752973,1721855775852,22879,Main,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855752973,1721855776002,23029,Main,How fast can you make... zo bananas?,3,zo,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855752973,1721855776369,23396,Main,How fast can you make... zo bananas?,3,zo,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855752973,1721855776603,23630,Main,How fast can you make... zo bananas?,3,zo,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855752973,1721855776820,23847,Main,How fast can you make... zo bananas?,3,zo,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855752973,1721855777689,24716,Main,How fast can you make... zo bananas?,3,zo,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855777692,1721855789237,11545,Main,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855777692,1721855789520,11828,Main,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855777692,1721855789942,12250,Main,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,active,save_button,1721855789951,1721855820625,30674,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kid is trying to show me 10 bananas,
FL4,&,,word,four,1721855789951,1721855855273,65322,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,active,save_button,1721855789951,1721855856345,66394,Main,Another Monkey number is... zogi bananas.,4,zogi,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855858063,68112,Main,Another Monkey number is... zogi bananas.,4,zogi,,,1,,,,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855858339,68388,Main,Another Monkey number is... zogi bananas.,4,zogi,,,2,,,,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855858995,69044,Main,Another Monkey number is... zogi bananas.,4,zogi,,,3,,,,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855859139,69188,Main,Another Monkey number is... zogi bananas.,4,zogi,,,4,,,,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855859631,69680,Main,Another Monkey number is... zogi bananas.,4,zogi,,,4,,,1,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855859971,70020,Main,Another Monkey number is... zogi bananas.,4,zogi,1,,4,,,2,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855860228,70277,Main,Another Monkey number is... zogi bananas.,4,zogi,2,,4,,,3,,,,,,,,,,,true,,,,,,,,,,,,,
FL4,&,,toggle,spontaneousCounting,1721855789951,1721855861110,71159,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,4,,,3,,,,true,,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855861580,71629,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,4,,,3,,,,true,1,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855861905,71954,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,4,,,3,,,,true,2,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855862228,72277,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,4,,,3,,,,true,3,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855789951,1721855862540,72589,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,4,,,3,,,,true,4,,,,,,true,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855789951,1721855863448,73497,Main,Another Monkey number is... zogi bananas.,4,zogi,3,,4,,,3,,,,true,4,,,,,,true,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855863453,1721855913744,50291,Main,How fast can you make... zo bananas?,3,zo,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855863453,1721855913904,50451,Main,How fast can you make... zo bananas?,3,zo,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855863453,1721855914413,50960,Main,How fast can you make... zo bananas?,3,zo,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855863453,1721855915197,51744,Main,How fast can you make... zo bananas?,3,zo,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855863453,1721855917965,54512,Main,How fast can you make... zo bananas?,3,zo,2,,2,1,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855863453,1721855918448,54995,Main,How fast can you make... zo bananas?,3,zo,2,,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855863453,1721855919964,56511,Main,How fast can you make... zo bananas?,3,zo,3,,2,1,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855919967,1721855941198,21231,Main,How fast can you make... gi banana?,1,gi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855919967,1721855941431,21464,Main,How fast can you make... gi banana?,1,gi,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855919967,1721855941881,21914,Main,How fast can you make... gi banana?,1,gi,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855953360,11475,Main,Can you show me zogi bananas again?,4,zogi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855953623,11738,Main,Can you show me zogi bananas again?,4,zogi,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855953832,11947,Main,Can you show me zogi bananas again?,4,zogi,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855954027,12142,Main,Can you show me zogi bananas again?,4,zogi,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855954531,12646,Main,Can you show me zogi bananas again?,4,zogi,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855954726,12841,Main,Can you show me zogi bananas again?,4,zogi,1,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855954982,13097,Main,Can you show me zogi bananas again?,4,zogi,2,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855955293,13408,Main,Can you show me zogi bananas again?,4,zogi,3,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,
FL4,&,,toggle,spontaneousCounting,1721855941885,1721855956069,14184,Main,Can you show me zogi bananas again?,4,zogi,4,,4,,,4,,,,true,,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855956687,14802,Main,Can you show me zogi bananas again?,4,zogi,4,,4,,,4,,,,true,1,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855956943,15058,Main,Can you show me zogi bananas again?,4,zogi,4,,4,,,4,,,,true,2,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855957167,15282,Main,Can you show me zogi bananas again?,4,zogi,4,,4,,,4,,,,true,3,,,,,,,,,,,,,,,,,,,
FL4,&,,auto,accumulator,1721855941885,1721855957376,15491,Main,Can you show me zogi bananas again?,4,zogi,4,,4,,,4,,,,true,4,,,,,,,,,,,,,,,,,,,
FL4,&,,trial,trialsubmit,1721855941885,1721855958183,16298,Main,Can you show me zogi bananas again?,4,zogi,4,,4,,,4,,,,true,4,,,,,,,,,,,,,,,,,,,
